filepath,filename,classe,split
C:\Users\Letic\Downloads\NEU-CLS\PS_11.bmp,PS_11.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_18.bmp,PS_18.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_96.bmp,Sc_96.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_74.bmp,Sc_74.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_50.bmp,In_50.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_270.bmp,Pa_270.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_164.bmp,PS_164.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\RS_53.bmp,RS_53.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_234.bmp,PS_234.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_178.bmp,Cr_178.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_201.bmp,RS_201.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_13.bmp,Cr_13.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_101.bmp,RS_101.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_159.bmp,Sc_159.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_233.bmp,Pa_233.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_43.bmp,Sc_43.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_69.bmp,Sc_69.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_298.bmp,Pa_298.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_144.bmp,In_144.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_5.bmp,In_5.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\RS_234.bmp,RS_234.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_65.bmp,RS_65.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_63.bmp,Cr_63.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_171.bmp,Cr_171.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_131.bmp,Sc_131.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_135.bmp,RS_135.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_67.bmp,Cr_67.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\In_56.bmp,In_56.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_157.bmp,In_157.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_150.bmp,In_150.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_256.bmp,Cr_256.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_9.bmp,PS_9.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_126.bmp,PS_126.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_151.bmp,Pa_151.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_146.bmp,Cr_146.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_54.bmp,Sc_54.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_257.bmp,In_257.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_97.bmp,PS_97.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_154.bmp,Sc_154.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_148.bmp,RS_148.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_208.bmp,Cr_208.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_110.bmp,Cr_110.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_245.bmp,PS_245.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_152.bmp,Sc_152.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_242.bmp,Sc_242.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_269.bmp,Cr_269.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_22.bmp,Pa_22.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_282.bmp,In_282.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_10.bmp,Cr_10.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_61.bmp,Sc_61.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_239.bmp,Pa_239.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_158.bmp,In_158.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_74.bmp,Pa_74.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_266.bmp,In_266.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_113.bmp,Pa_113.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_189.bmp,RS_189.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_155.bmp,PS_155.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\RS_73.bmp,RS_73.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_66.bmp,RS_66.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_292.bmp,Cr_292.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_259.bmp,Sc_259.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_203.bmp,PS_203.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_209.bmp,Pa_209.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_283.bmp,Sc_283.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_161.bmp,In_161.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_292.bmp,PS_292.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_194.bmp,Cr_194.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\PS_184.bmp,PS_184.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_141.bmp,Pa_141.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_18.bmp,Sc_18.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_206.bmp,Sc_206.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_213.bmp,RS_213.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_23.bmp,Sc_23.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_15.bmp,In_15.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\RS_46.bmp,RS_46.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_259.bmp,PS_259.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_1.bmp,Pa_1.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_187.bmp,RS_187.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_188.bmp,Sc_188.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_260.bmp,In_260.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_36.bmp,Sc_36.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_78.bmp,In_78.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\RS_42.bmp,RS_42.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_279.bmp,Cr_279.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_47.bmp,Pa_47.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_247.bmp,RS_247.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_21.bmp,Sc_21.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_50.bmp,RS_50.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\In_143.bmp,In_143.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_295.bmp,Sc_295.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_240.bmp,RS_240.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_156.bmp,PS_156.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\RS_147.bmp,RS_147.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_89.bmp,PS_89.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\In_235.bmp,In_235.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_268.bmp,In_268.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_68.bmp,In_68.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_25.bmp,PS_25.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_183.bmp,PS_183.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_124.bmp,Sc_124.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_130.bmp,RS_130.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\In_147.bmp,In_147.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_95.bmp,Sc_95.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_23.bmp,RS_23.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_160.bmp,PS_160.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\PS_254.bmp,PS_254.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_134.bmp,Cr_134.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_181.bmp,RS_181.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_25.bmp,Sc_25.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_64.bmp,Sc_64.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\In_89.bmp,In_89.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_24.bmp,Pa_24.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\RS_106.bmp,RS_106.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_117.bmp,Pa_117.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_144.bmp,Cr_144.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\In_243.bmp,In_243.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_38.bmp,In_38.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_97.bmp,Cr_97.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_185.bmp,RS_185.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\RS_146.bmp,RS_146.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\PS_273.bmp,PS_273.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_56.bmp,Pa_56.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_117.bmp,Cr_117.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_141.bmp,Cr_141.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\In_27.bmp,In_27.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\In_228.bmp,In_228.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_153.bmp,Pa_153.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\In_192.bmp,In_192.bmp,Inclusion,test
C:\Users\Letic\Downloads\NEU-CLS\PS_3.bmp,PS_3.bmp,Pitted_Surface,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_205.bmp,Pa_205.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_90.bmp,Cr_90.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\Cr_179.bmp,Cr_179.bmp,Crazing,test
C:\Users\Letic\Downloads\NEU-CLS\RS_2.bmp,RS_2.bmp,Rolled-in_Scale,test
C:\Users\Letic\Downloads\NEU-CLS\Pa_57.bmp,Pa_57.bmp,Patches,test
C:\Users\Letic\Downloads\NEU-CLS\Sc_98.bmp,Sc_98.bmp,Scratches,test
C:\Users\Letic\Downloads\NEU-CLS\PS_58.bmp,PS_58.bmp,Pitted_Surface,test
