image_path,filename,split,label,label_idx
C:\Users\Letic\Downloads\NEU-CLS\Cr_269.bmp,Cr_269.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_22.bmp,Pa_22.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_282.bmp,In_282.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_10.bmp,Cr_10.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_61.bmp,Sc_61.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Pa_239.bmp,Pa_239.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_158.bmp,In_158.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_74.bmp,Pa_74.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_266.bmp,In_266.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_113.bmp,Pa_113.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_189.bmp,RS_189.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_155.bmp,PS_155.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_73.bmp,RS_73.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_66.bmp,RS_66.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_292.bmp,Cr_292.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Sc_259.bmp,Sc_259.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_203.bmp,PS_203.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_209.bmp,Pa_209.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_283.bmp,Sc_283.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_161.bmp,In_161.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_292.bmp,PS_292.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_194.bmp,Cr_194.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\PS_184.bmp,PS_184.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_141.bmp,Pa_141.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_18.bmp,Sc_18.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_206.bmp,Sc_206.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_213.bmp,RS_213.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_23.bmp,Sc_23.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_15.bmp,In_15.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_46.bmp,RS_46.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_259.bmp,PS_259.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_1.bmp,Pa_1.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_187.bmp,RS_187.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_188.bmp,Sc_188.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_260.bmp,In_260.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_36.bmp,Sc_36.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_78.bmp,In_78.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\RS_42.bmp,RS_42.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Cr_279.bmp,Cr_279.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Pa_47.bmp,Pa_47.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_247.bmp,RS_247.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_21.bmp,Sc_21.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_50.bmp,RS_50.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_143.bmp,In_143.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_295.bmp,Sc_295.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_240.bmp,RS_240.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_156.bmp,PS_156.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\RS_147.bmp,RS_147.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_89.bmp,PS_89.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\In_235.bmp,In_235.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_268.bmp,In_268.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_68.bmp,In_68.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_25.bmp,PS_25.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_183.bmp,PS_183.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Sc_124.bmp,Sc_124.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_130.bmp,RS_130.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\In_147.bmp,In_147.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Sc_95.bmp,Sc_95.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\RS_23.bmp,RS_23.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_160.bmp,PS_160.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\PS_254.bmp,PS_254.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Cr_134.bmp,Cr_134.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_181.bmp,RS_181.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Sc_25.bmp,Sc_25.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\Sc_64.bmp,Sc_64.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\In_89.bmp,In_89.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_24.bmp,Pa_24.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\RS_106.bmp,RS_106.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_117.bmp,Pa_117.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_144.bmp,Cr_144.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_243.bmp,In_243.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_38.bmp,In_38.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Cr_97.bmp,Cr_97.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_185.bmp,RS_185.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\RS_146.bmp,RS_146.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\PS_273.bmp,PS_273.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_56.bmp,Pa_56.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_117.bmp,Cr_117.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_141.bmp,Cr_141.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\In_27.bmp,In_27.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\In_228.bmp,In_228.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\Pa_153.bmp,Pa_153.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\In_192.bmp,In_192.bmp,test,In,1
C:\Users\Letic\Downloads\NEU-CLS\PS_3.bmp,PS_3.bmp,test,PS,3
C:\Users\Letic\Downloads\NEU-CLS\Pa_205.bmp,Pa_205.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Cr_90.bmp,Cr_90.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\Cr_179.bmp,Cr_179.bmp,test,Cr,0
C:\Users\Letic\Downloads\NEU-CLS\RS_2.bmp,RS_2.bmp,test,RS,4
C:\Users\Letic\Downloads\NEU-CLS\Pa_57.bmp,Pa_57.bmp,test,Pa,2
C:\Users\Letic\Downloads\NEU-CLS\Sc_98.bmp,Sc_98.bmp,test,Sc,5
C:\Users\Letic\Downloads\NEU-CLS\PS_58.bmp,PS_58.bmp,test,PS,3
